2303139,13.723,9.273e-4
2303279,13.751,2.466e-4
2303311,15.817,1.082e-4
2303352,14.428,6.888e-4
2303459,14.664,3.970e-4
2303936,14.456,6.813e-4
2303988,15.853,3.737e-4
2304140,15.286,8.969e-4
2304422,15.071,4.800e-4
2304576,13.882,2.467e-4
2304604,14.902,1.718e-4
2304757,15.501,8.718e-4
2304915,11.752,2.375e-4
2305167,14.661,9.284e-4
2305498,14.35,6.895e-4
2305760,15.164,2.466e-4
2306205,15.668,1.432e-4
2306569,15.251,7.944e-4
2306621,14.127,3.185e-4
2306953,15.53,2.163e-4
2307197,15.664,2.165e-4
2307464,15.237,1.851e-4
2307701,15.684,2.850e-4
2307837,15.524,9.269e-4
2308152,15.378,5.541e-4
2308603,14.705,7.121e-4
2308980,14.176,9.519e-4
2309030,12.95,6.667e-5
2309173,15.531,8.972e-4
2309404,13.986,6.893e-4
2309478,14.498,1.082e-4
2309568,14.605,2.468e-4
2310013,14.764,4.014e-4
2310259,14.565,6.581e-4
2310456,15.043,3.186e-4
2310497,14.05,3.186e-4
2310822,15.706,3.737e-4
2310874,15.954,3.184e-4
2311350,13.841,8.735e-4
2311508,15.995,8.729e-4
2311578,15.657,1.939e-4
2311842,14.514,1.029e-4
2421862,12.56,7.934e-4
2422296,14.167,2.464e-4
2422382,15.683,7.152e-4
2422709,15.879,1.028e-4
2422998,10.63,3.233e-4
2423549,15.794,7.151e-4
2423836,14.558,4.011e-4
2423839,15.024,8.717e-4
2423885,15.759,3.651e-4
2423951,15.909,4.789e-4
2424289,15.475,8.708e-4
2424302,14.772,5.782e-4
2424688,15.818,4.756e-4
2424793,13.934,7.677e-4
2425184,15.586,4.745e-4
2425185,15.188,5.311e-4
2425196,14.204,9.515e-4
2425386,15.361,4.757e-4
2425407,15.626,6.358e-4
2425537,13.355,4.791e-4
2435893,15.241,3.231e-4
2437317,14.623,6.570e-4
2437996,13.937,8.485e-4
2438272,13.223,8.586e-5
2438757,12.556,3.463e-4
2438873,15.936,2.694e-4
2439094,13.684,2.630e-4
2439140,11.927,2.237e-4
2439144,15.67,4.509e-4
2439469,14.475,6.807e-4
2441337,15.273,7.911e-4
2441409,15.98,4.244e-4
2441470,13.213,7.143e-4
2441562,15.558,8.579e-5
2441830,15.675,7.364e-4
2441862,14.258,3.232e-4
2441864,11.23,8.704e-4
2441891,15.556,1.716e-4
2442004,15.89,7.905e-4
2442165,14.065,8.665e-5
2442210,14.307,8.667e-5
2443037,13.936,6.100e-4
2443181,14.143,1.500e-4
2443364,12.915,7.700e-4
2443403,13.997,2.630e-4
2443863,13.578,1.081e-4
2443935,15.618,9.488e-4
2443939,14.147,7.386e-4
2444084,11.805,4.788e-4
2444328,15.587,2.464e-4
2444428,14.279,7.113e-4
2444517,14.71,5.340e-4
2444597,15.44,1.081e-4
2445004,11.069,9.501e-4
2445385,11.087,1.225e-4
2445598,15.915,5.809e-4
2445782,15.661,7.122e-4
2445992,14.954,8.725e-4
2446436,13.215,4.244e-4
2446577,15.989,7.077e-5
2446898,15.829,5.574e-4
2446934,15.675,3.969e-4
2446957,13.516,8.702e-4
2447586,15.249,2.373e-5
2447596,14.08,8.153e-4
2447723,13.052,5.308e-4
2448052,13.486,8.705e-4
2448113,13.193,5.573e-4
2448186,15.956,8.665e-5
2448299,15.242,7.120e-4
2448416,15.554,0.001
2448426,11.366,2.693e-4
2448874,12.906,7.128e-4
2449047,15.48,6.466e-5
2449053,15.141,7.381e-4
2449471,15.802,8.579e-5
2449818,14.604,4.996e-4
2450157,15.615,8.717e-4
2450384,15.703,2.708e-4
2450530,15.356,7.149e-4
2450531,15.224,8.720e-4
2450836,13.54,2.630e-4
2451037,12.609,2.928e-4
2451734,15.806,6.322e-4
2451759,15.483,4.981e-4
2452034,14.878,3.965e-4
2452505,13.646,8.964e-4
2452901,14.32,4.241e-4
2452920,13.863,8.664e-5
2453079,15.752,2.692e-4
2453267,15.833,9.269e-4
2554123,14.39,6.354e-4
2554481,15.411,2.997e-4
2555004,13.887,6.330e-4
2555400,14.685,2.691e-4
2555568,15.716,4.276e-4
2555722,15.302,4.783e-4
2556113,12.849,7.075e-5
2556123,14.791,3.334e-5
2556126,14.626,3.460e-4
2556166,13.166,9.811e-4
2556279,12.927,4.748e-4
2556702,15.094,3.396e-4
2556755,10.422,9.502e-4
2556953,13.642,8.693e-4
2557335,15.509,5.302e-4
2557350,15.87,7.137e-4
2557669,14.746,1.498e-4
2557960,13.115,9.477e-4
2558016,14.672,5.302e-4
2558273,11.268,5.329e-4
2558314,13.674,7.930e-4
2558623,15.71,6.353e-4
2568503,15.47,7.104e-4
2568519,11.258,8.926e-4
2568708,14.504,9.477e-4
2570108,13.164,4.782e-4
2570536,13.614,5.539e-4
2570846,15.414,2.158e-4
2571155,15.37,6.091e-4
2571417,13.204,4.550e-4
2571548,11.55,6.550e-4
2571934,11.647,4.975e-4
2572318,13.837,8.568e-5
2572352,15.011,1.034e-4
2572490,14.681,2.629e-4
2572681,12.349,4.511e-4
2572877,15.068,7.135e-4
2574013,15.787,7.669e-4
2574420,15.496,6.457e-5
2575164,15.708,6.349e-4
2575518,13.378,5.303e-4
2575836,14.49,4.784e-4
2575926,14.724,7.137e-4
2576013,15.457,8.710e-4
2576328,15.982,2.688e-4
2577005,14.65,4.089e-5
2577210,15.049,9.477e-4
2577383,14.07,1.224e-4
2577743,14.014,3.174e-4
2577795,15.112,1.615e-4
2577892,15.591,2.995e-4
2577900,13.637,6.088e-4
2578235,15.604,9.495e-4
2578270,14.325,7.690e-4
2578300,15.481,7.928e-4
2578319,15.619,3.962e-4
2580928,11.359,3.960e-4
2580997,15.828,1.845e-4
2581014,13.62,3.728e-4
2581037,13.753,3.947e-4
2581101,13.462,1.614e-4
2581298,15.31,1.713e-4
2581444,14.883,5.777e-4
2582166,12.606,5.564e-4
2582231,14.978,7.108e-4
2582987,13.369,8.682e-4
2582995,14.0,8.688e-4
2583777,12.735,5.803e-4
2584115,15.328,9.504e-4
2584118,14.599,5.528e-4
2584183,12.792,0.000
2584190,15.711,4.787e-4
2584513,14.269,6.550e-4
2584692,13.397,2.079e-4
2585256,12.189,2.369e-4
2585767,13.092,6.871e-4
2692271,15.661,2.324e-12
2692400,13.825,6.342e-4
2692672,14.847,6.344e-4
2692675,13.97,7.125e-4
2692772,15.862,3.957e-4
2692818,15.091,2.938e-4
2693402,14.801,9.464e-4
2693535,13.08,3.389e-4
2693758,14.837,3.155e-4
2693993,15.158,7.092e-4
2694114,14.907,2.389e-4
2694414,15.122,6.341e-4
2694536,14.796,9.230e-4
2694606,10.473,7.124e-4
2694675,14.335,7.651e-4
2694746,15.926,6.321e-4
2694810,12.98,1.025e-4
2695006,14.505,8.920e-4
2695439,15.137,4.001e-4
2695478,12.02,3.707e-4
2695622,15.7,1.576e-4
2695885,15.418,7.074e-5
2695955,13.817,8.934e-4
2696205,14.99,7.887e-4
2696717,15.167,7.916e-4
2696719,15.263,2.077e-4
2696734,14.678,2.915e-4
2696932,11.987,8.440e-4
2697096,13.677,6.890e-4
2697236,15.247,1.033e-4
2706738,13.087,4.729e-4
2707130,13.928,6.081e-4
2707526,11.794,8.441e-4
2708172,13.814,4.741e-4
2708367,13.105,7.093e-4
2708573,13.479,5.293e-4
2708595,15.617,7.884e-5
2708787,15.096,8.459e-4
2709654,11.539,7.126e-4
2710101,15.363,7.108e-4
2710323,15.376,9.721e-4
2710327,14.734,6.073e-4
2710341,14.782,7.655e-4
2710447,15.349,7.103e-4
2710607,15.881,8.916e-4
2710765,14.138,3.956e-4
2710992,14.483,6.895e-4
2711131,13.514,5.528e-4
2711249,15.798,9.465e-4
2711354,14.395,9.247e-4
2712178,14.971,7.101e-4
2712582,13.998,4.731e-4
2712799,15.138,1.845e-4
2712825,11.871,7.101e-4
2713086,15.02,4.507e-4
2713163,14.767,4.543e-4
2713187,11.744,2.687e-4
2714000,15.702,8.562e-5
2714077,15.502,4.181e-4
2714170,14.911,9.250e-4
2714250,13.381,4.781e-4
2714367,14.236,2.388e-4
2714431,15.259,1.033e-4
2714725,14.417,2.625e-4
2714860,13.977,1.711e-4
2714887,14.432,4.732e-4
2714932,14.612,7.886e-4
2714947,13.253,9.490e-4
2714951,12.212,1.711e-4
2714954,14.544,5.522e-4
2714955,15.265,3.723e-4
2714994,15.514,6.082e-4
2715070,15.576,8.447e-4
2715108,14.435,2.936e-4
2715251,13.979,1.033e-4
2715319,13.87,3.222e-4
2715686,12.703,9.717e-4
2715701,12.434,5.285e-4
2716319,14.912,7.106e-4
2716338,15.25,6.451e-5
2716857,15.604,8.449e-4
2716872,14.786,8.564e-5
2716979,13.303,9.488e-4
2717094,15.912,2.992e-4
2717423,14.544,4.741e-4
2717448,13.87,8.920e-4
2717563,15.1,6.896e-4
2717816,13.523,2.390e-4
2717854,12.751,9.483e-4
2718155,15.391,3.941e-4
2718311,13.444,3.959e-4
2718397,13.348,5.519e-4
2718678,11.493,1.222e-4
2718924,13.303,5.014e-4
2718935,15.608,2.364e-4
2719016,14.74,1.497e-4
2719461,15.011,7.887e-5
2719811,14.094,9.473e-4
2720099,14.575,5.526e-4
2720162,12.46,5.874e-4
2720200,14.882,6.312e-4
2720230,15.359,7.887e-5
2720762,15.671,9.716e-4
2721319,15.948,6.667e-5
2721454,14.523,3.170e-4
2721668,15.722,1.712e-4
2721918,14.437,1.078e-4
2721978,13.717,7.911e-4
2722074,13.836,8.152e-4
2722098,14.621,6.583e-4
2722192,11.353,2.387e-4
2722262,13.884,5.769e-4
2831113,12.483,2.152e-4
2831498,15.848,4.737e-4
2831979,15.099,5.553e-4
2831983,13.162,7.326e-4
2832099,11.789,4.769e-4
2832175,15.252,8.688e-4
2832402,13.58,0.000
2832484,14.452,9.240e-4
2832511,12.677,3.950e-4
2832720,15.208,3.218e-4
2832741,15.418,7.122e-4
2832899,15.232,7.073e-5
2833766,13.944,6.309e-4
2833811,13.527,4.540e-4
2834075,15.001,1.222e-4
2834481,11.337,1.610e-4
2834564,14.509,2.682e-4
2834580,15.059,8.684e-4
2834612,15.575,2.683e-4
2834637,15.619,6.307e-4
2834754,15.289,2.153e-4
2834778,15.837,3.718e-4
2834805,12.55,3.994e-4
2835051,14.686,9.220e-4
2835177,15.265,4.770e-4
2835228,14.542,2.455e-4
2835254,13.86,7.099e-4
2835274,14.535,5.198e-4
2835393,15.87,0.000
2835656,15.349,7.091e-4
2835746,13.221,1.574e-4
2835893,12.232,8.921e-4
2836098,14.522,2.934e-4
2836230,15.128,5.524e-4
2837133,11.584,7.329e-4
2837831,15.66,8.918e-4
2845525,15.255,0.001
2846491,15.317,5.788e-4
2847074,13.748,5.004e-4
2847349,14.804,5.319e-4
2847357,15.799,7.905e-4
2847383,11.562,6.309e-4
2847757,15.485,1.077e-4
2847764,13.359,8.900e-4
2847891,13.548,3.759e-4
2848839,15.758,4.540e-4
2848973,14.36,8.673e-4
2848999,13.626,5.525e-4
2849148,11.348,8.909e-4
2849193,15.949,7.881e-5
2849433,15.431,2.932e-4
2849477,14.938,9.712e-4
2849573,15.942,9.215e-4
2849645,15.766,5.320e-4
2849692,15.509,5.512e-4
2850097,14.142,3.453e-4
2850321,11.941,6.339e-4
2850516,15.112,1.710e-4
2850590,15.977,7.091e-4
2850700,14.161,1.380e-4
2851161,15.93,2.454e-4
2851576,13.411,2.933e-4
2851750,13.886,8.683e-4
2852336,14.178,7.122e-4
2852669,15.559,2.989e-4
2852862,10.701,8.139e-4
2852942,15.927,6.858e-4
2853668,11.81,8.921e-4
2854518,12.536,8.665e-4
2855022,13.714,1.032e-4
2855029,14.301,7.884e-4
2855272,14.983,8.668e-4
2855385,14.035,3.220e-4
2855572,13.181,2.154e-4
2855835,15.513,1.929e-4
2856379,15.804,5.277e-4
2856479,15.951,9.471e-4
2856635,14.401,7.073e-5
2856716,13.834,6.073e-4
2856774,15.405,6.061e-4
2856964,15.373,2.991e-4
2857168,14.52,7.881e-4
2857612,14.812,8.925e-4
2858134,12.304,2.932e-4
2858327,15.557,4.306e-4
2858597,15.085,7.119e-4
2858741,15.823,3.950e-4
2858882,15.305,8.684e-4
2859019,15.111,2.454e-4
2859024,12.128,9.237e-4
2859045,14.183,4.769e-4
2859670,15.404,5.787e-4
2860384,13.647,6.545e-4
2860414,14.854,5.319e-4
2860485,15.529,9.692e-4
2860541,14.549,3.150e-4
2860547,14.948,7.886e-4
2860579,14.246,2.363e-4
2860930,14.237,5.514e-4
2861880,15.037,9.236e-4
2862021,14.667,1.711e-4
2862041,13.504,3.221e-4
2865225,15.358,5.556e-4
2865234,14.421,7.114e-4
2865280,14.344,1.710e-4
2865498,15.058,2.361e-4
2968611,14.656,3.944e-4
2969169,13.369,9.208e-4
2969347,14.94,5.000e-4
2969638,13.954,4.415e-4
2969839,15.968,4.727e-4
2969989,12.631,3.147e-4
2970403,13.298,3.163e-4
2970670,13.853,7.890e-4
2970901,12.095,5.517e-4
2970908,13.902,1.031e-4
2970955,13.565,5.046e-4
2971272,15.936,9.222e-4
2971484,11.526,7.866e-4
2971717,14.264,3.215e-4
2972175,14.318,2.226e-4
2972471,12.243,4.764e-4
2973297,14.975,8.125e-4
2973361,15.589,7.072e-5
2973432,14.867,5.977e-4
2973500,15.44,6.562e-4
2973605,15.83,8.656e-4
2973800,14.937,8.890e-4
2974284,11.628,7.556e-4
2974459,12.476,8.648e-5
2974471,12.693,3.944e-4
2974935,15.943,6.300e-4
2975849,15.411,8.893e-4
2982628,15.206,6.324e-4
2982816,15.983,3.148e-4
2982913,14.546,3.931e-4
2982925,15.855,3.147e-4
2983000,14.63,3.334e-5
2984144,13.777,5.516e-4
2984308,15.022,3.382e-4
2984505,12.941,7.106e-4
2984626,14.539,1.031e-4
2984632,12.6,3.710e-4
2984669,13.989,3.148e-4
2984755,13.827,7.319e-4
2984778,14.631,1.221e-4
2985262,13.693,4.765e-4
2985366,13.478,1.031e-4
2985493,12.687,4.085e-5
2985935,13.856,6.667e-5
2986071,14.8,9.465e-4
2986505,12.751,8.913e-4
2986883,13.873,8.538e-5
2987123,11.704,3.162e-4
2987160,14.569,3.165e-4
2987327,15.693,2.359e-4
2987548,15.544,7.654e-4
2987754,15.635,7.891e-4
2987856,13.065,3.711e-4
2988084,14.565,6.330e-4
2988144,10.739,7.072e-5
2988301,14.957,9.987e-4
2988326,14.258,9.680e-4
2988458,14.926,3.944e-4
2988768,13.788,9.439e-4
2988826,14.26,1.031e-4
2988964,13.071,8.654e-4
2989266,12.165,5.281e-4
2989438,14.393,2.595e-4
2990192,10.503,2.450e-4
2990810,15.303,2.383e-4
2992222,15.696,8.655e-4
2992347,15.428,6.328e-4
2992393,12.476,8.661e-4
2992648,13.043,4.952e-4
2992668,14.275,4.183e-4
2992964,14.158,7.072e-5
2993133,13.277,8.674e-4
2993172,13.352,1.076e-4
2993436,13.266,7.347e-4
2993897,12.372,3.934e-4
2993904,14.779,7.106e-4
2993984,15.141,3.933e-4
2993986,15.306,1.031e-4
2994087,15.621,3.165e-4
2994391,15.504,3.162e-4
2994452,12.119,4.495e-4
2994548,12.395,3.990e-4
2994678,14.748,4.083e-5
2994712,15.243,6.872e-4
2994746,14.982,8.885e-4
2994798,14.845,7.107e-4
2994919,13.805,9.455e-4
2994952,15.28,8.883e-4
2995185,15.42,8.107e-4
2995460,11.371,5.310e-4
2995823,14.281,6.848e-4
2995846,11.812,7.662e-4
2995880,14.645,3.986e-4
2996210,15.632,3.754e-4
2996288,14.442,7.317e-4
2996580,15.686,1.031e-4
2996950,15.892,8.201e-4
2997195,15.345,9.203e-4
2997239,13.19,9.440e-4
2997726,15.458,4.768e-4
2998133,14.293,9.209e-4
2998208,15.767,8.438e-4
2998253,10.594,8.419e-4
2998285,14.439,8.107e-4
2998428,15.666,9.681e-4
2998474,14.682,8.681e-4
3001755,14.759,7.892e-4
3001926,15.463,8.443e-4
3002245,14.348,9.209e-4
3002516,15.631,4.766e-4
3002789,13.319,8.104e-4
3002959,13.379,3.162e-4
3003043,15.105,1.928e-4
3003084,13.671,3.165e-4
3003231,15.637,9.461e-4
3096278,15.665,3.392e-4
3096409,9.96,8.529e-5
3096443,14.316,7.308e-4
3096944,15.543,7.853e-5
3097210,13.867,9.432e-4
3097214,13.403,3.938e-4
3097331,13.675,4.761e-4
3097355,15.371,1.375e-4
3097429,14.749,1.925e-4
3097572,14.699,8.534e-5
3097645,15.515,2.147e-4
3098004,12.965,7.066e-4
3098263,10.399,8.665e-4
3098833,14.811,6.055e-4
3098888,13.832,3.213e-4
3099180,15.525,7.864e-4
3099294,11.949,7.338e-4
3099491,15.777,5.501e-4
3099900,15.722,3.442e-4
3100188,14.946,2.982e-4
3100219,11.283,6.667e-5
3100268,13.726,9.436e-4
3100411,15.784,8.169e-4
3100479,15.271,2.380e-4
3100608,15.284,5.535e-4
3100623,14.105,5.511e-4
3100698,14.378,6.427e-5
3100994,14.434,9.445e-4
3101007,15.88,9.210e-4
3101129,11.551,9.451e-4
3101646,12.432,3.210e-4
3101830,15.61,7.300e-4
3101911,14.985,7.884e-4
